PO Number,PO Status,Supplier,Creditor,Date,Due Date,Description,Category,Unit Price,Quantity,Net Amount,Tax Amount,Total Amount,Taxable,Stock Number,Stock Brand,Stock Name,Stock Barcode,Job Number
PO100054,paid,EXCLUSIVE TYRES,,18/03/2024,,FREIGHT - Freight,,37.0,1.0,37.0,3.7,40.7,Y,FREIGHT,,Freight,,
PO100045/1,paid,HASTINGS DEERING,,15/03/2024,,PM-FTD-1000 - FTD1-827,Parts,476.19,1.0,476.19,47.619,523.81,Y,PM-FTD-1000,,FTD1-827,,
PO100045/1,paid,HASTINGS DEERING,,15/03/2024,,3842286 - Manifold,Parts,1584.46,0.0,0.0,0.0,0.0,Y,3842286,,Manifold,,
PO100045/1,paid,HASTINGS DEERING,,15/03/2024,,1807487 - FILTER,Service Parts & Kits,92.77,0.0,0.0,0.0,0.0,Y,1807487,CAT,FILTER (cabin),,
PO100045/2,paid,HASTINGS DEERING,,15/03/2024,,3842286 - Manifold,Parts,1584.46,1.0,1584.46,158.446,1742.91,Y,3842286,,Manifold,,
PO100045/2,paid,HASTINGS DEERING,,15/03/2024,,1807487 - FILTER,Service Parts & Kits,92.77,1.0,92.77,9.277,102.05,Y,1807487,CAT,FILTER (cabin),,
PO100055,paid,TOP TYRES AUSTRAILIA PTY LTD,,18/03/2024,,B2611143SIE - AT26x11R14 54N TL Sierra Max BKT,ATV / Mower Tyres,192.0,1.0,192.0,19.2,211.2,Y,B2611143SIE,bkt,AT26x11R14 54N TL Sierra Max BKT,,
PO100056,paid,MICHELIN AUSTRALIA PTY LTD,,19/03/2024,,546862 - 265/65R17LT T/A A/T KO2 120S RWL BF GOODRICH,4WD Tyres,282.91,1.0,282.91,28.291,311.2,Y,546862,BF GOODRICH,265/65R17LT T/A A/T KO2 120S RWL BF GOODRICH,,
PO100056,paid,MICHELIN AUSTRALIA PTY LTD,,19/03/2024,,820321 - 235/85R16LT T/A A/T KO2 120S RWL BF/GOODRICH,4WD Tyres,238.9,2.0,477.8,47.78,525.58,Y,820321,BF GOODRICH,235/85R16LT T/A A/T KO2 120S RWL BF/GOODRICH,,
PO100057,paid,Power Crank,,19/03/2024,,12N24-4SMF - Lawnmower series starting battery,Batteries,63.26,1.0,63.26,6.326,69.59,Y,12N24-4SMF,Power crank,Lawnmower series starting battery,,
PO100058,paid,Power Crank,,20/03/2024,,12N24-4SMF - Lawnmower series starting battery,Batteries,63.26,2.0,126.52,12.652,139.17,Y,12N24-4SMF,Power crank,Lawnmower series starting battery,,
PO100058,paid,Power Crank,,20/03/2024,,NPCMX2 - Power AGM MX-2 Motor Cycle Battery,Batteries,122.72,3.0,368.16,36.816,404.98,Y,NPCMX2,,Power AGM MX-2 Motor Cycle Battery,,
PO100059,paid,REPCO Chinchilla,,20/03/2024,,RSK3C - FILTERS 4WD KIT [TOYOTA],LV Filters and Kits,138.0,1.0,138.0,13.8,151.8,Y,RSK3C,,FILTERS 4WD KIT [TOYOTA],,
PO100060,paid,REPCO Chinchilla,,20/03/2024,,R2005N - R2005N,Parts,318.0,1.0,318.0,31.8,349.8,Y,R2005N,,R2005N,,
PO100061,paid,Western Truck Group,,20/03/2024,,21297906 - Lamp,Parts,539.44,1.0,539.4400000000001,53.94400000000001,593.38,Y,21297906,volvo,Lamp,,
PO100061,paid,Western Truck Group,,20/03/2024,,22497125 - Position Lamp Amber,Parts,152.93,1.0,152.93,15.293,168.22,Y,22497125,volvo,Position Lamp Amber,,
PO100061,paid,Western Truck Group,,20/03/2024,,FREIGHT - Freight,,20.0,1.0,20.0,2.0,22.0,Y,FREIGHT,,Freight,,
PO100062,paid,TOOWOOMBA TRUCK SPARES,,20/03/2024,,FF5776 - Filter fuel cummins E5,Parts,67.98,1.0,67.98,6.798,74.78,Y,FF5776,,Filter fuel cummins E5,,
PO100062,paid,TOOWOOMBA TRUCK SPARES,,20/03/2024,,LF14000NN - Filter oil SIG (upgrade of LF908),Parts,60.18,1.0,60.18,6.018,66.2,Y,LF14000NN,,Filter oil SIG (upgrade of LF908),,
PO100063,paid,REPCO Chinchilla,,20/03/2024,,RSK31C - Filter kit for Toyota Hilux 07/15-04/20,LV Filters and Kits,115.0,4.0,460.0,46.0,506.0,Y,RSK31C,,Filter kit for Toyota Hilux 07/15-04/20,,
PO100064,paid,TYRES 4U,,21/03/2024,,80560765 - Wynstar 315/80R22.5 D588A 157/154G,Truck Tyres,400.0,1.0,400.0,40.0,440.0,Y,80560765,wynstar,Wynstar 315/80R22.5 D588A 157/154G,,
PO100066,paid,REPCO Chinchilla,,21/03/2024,,R2777P - FILTER-FUEL,Parts,37.0,7.0,259.0,25.9,284.9,Y,R2777P,,FILTER-FUEL,,
PO100067,paid,REPCO Chinchilla,,21/03/2024,,RBRAK20L-V2 - Brake Cleaner,Parts,75.2,4.0,300.8,30.08,330.88,Y,RBRAK20L-V2,,Brake Cleaner,,
PO100068,paid,REPCO Chinchilla,,21/03/2024,,RT31215 - Repco double ended ring spanner 13 & 14mm,Tools,19.77,1.0,19.77,1.977,21.75,Y,RT31215,,Repco double ended ring spanner 13 & 14mm,,
PO100069,paid,TOP TYRES AUSTRAILIA PTY LTD,,21/03/2024,,K2657017628121S - 265/70/17 LT 121S TL KR-628 KLEVER AT2 KENDA,4WD Tyres,182.0,2.0,364.0,36.4,400.4,Y,K2657017628121S,KENDA,265/70/17 LT 121S TL KR-628 KLEVER AT2 KENDA,,
PO100070,paid,TOP TYRES AUSTRAILIA PTY LTD,,22/03/2024,,T750R20 - 7.00/7.50R20 TR75 Top Tubes,Tubes,30.0,11.0,330.0,33.0,363.0,Y,T750R20,top tyres,7.00/7.50R20 TR75 Top Tubes,,
PO100072,paid,SEATS R US,,25/03/2024,,suspension seat - Grammer Maximo M Vinyl Seat With Twin Arm Rests,Parts,2329.0,1.0,2329.0,232.9,2561.9,Y,suspension seat,,Grammer Maximo M Vinyl Seat With Twin Arm Rests,,
PO100073,paid,Power Crank,,25/03/2024,,SPM041401200 - Solar Panel 140W-12V Mono 1250 30mm series 4a,Parts,127.31,1.0,127.31,12.731,140.04,Y,SPM041401200,,Solar Panel 140W-12V Mono 1250 30mm series 4a,,
PO100073,paid,Power Crank,,25/03/2024,,LFP12.8V110AH-FT-BT - 12.8 110ah Front terminal bluetooth lithium battery,Batteries,679.95,1.0,679.95,67.995,747.95,Y,LFP12.8V110AH-FT-BT,,12.8 110ah Front terminal bluetooth lithium battery,,
PO100073,paid,Power Crank,,25/03/2024,,BCDC1225D - Redarc 12/24v 25amp DC/DC,Parts,429.0,1.0,429.0,42.9,471.9,Y,BCDC1225D,,Redarc 12/24v 25amp DC/DC,,
PO100074,paid,TYRES 4U,,25/03/2024,,5422TX - 245/45R18 Tracmax X-Privilo TX3 100Y,Car Tyres,98.1,1.0,98.09999999999999,9.809999999999999,107.91,Y,5422TX,tracmax,245/45R18 Tracmax X-Privilo TX3 100Y,,
PO100076,paid,REMA TIP TOP AUSTRALIA PTY LTD,,25/03/2024,,170438 - TYRE SEALANT BLACK,Tools,8.77,20.0,175.4,17.54,192.94,Y,170438,,TYRE SEALANT BLACK,,
PO100076,paid,REMA TIP TOP AUSTRALIA PTY LTD,,25/03/2024,,FREIGHT - Freight,,67.0,1.0,67.0,6.7,73.7,Y,FREIGHT,,Freight,,
PO100077,paid,REPCO Chinchilla,,25/03/2024,,RUJ-4010 - UNIVERSAL JOINT,Mechanical,71.5,1.0,71.5,7.15,78.65,Y,RUJ-4010,,UNIVERSAL JOINT,,
PO100077,paid,REPCO Chinchilla,,25/03/2024,,RAF211 - FILTER ELEMENT-AIR,Parts,34.25,1.0,34.25,3.425,37.68,Y,RAF211,REPCO,FILTER ELEMENT-AIR,,
PO100078,paid,HASTINGS DEERING,,26/03/2024,28/03/2024,3368178 - Tube fuel-in,Parts,143.56,1.0,143.56,14.356,157.92,Y,3368178,,Tube fuel-in,,
PO100078,paid,HASTINGS DEERING,,26/03/2024,28/03/2024,3368177 - Tube fuel-I,Parts,143.56,1.0,143.56,14.356,157.92,Y,3368177,,Tube fuel-I,,
PO100078,paid,HASTINGS DEERING,,26/03/2024,28/03/2024,5178243 - Sleeve-Injector,Parts,275.82,1.0,275.82,27.582,303.4,Y,5178243,,Sleeve-Injector,,
PO100078,paid,HASTINGS DEERING,,26/03/2024,28/03/2024,3096664 - Gasket cover,Parts,141.4,1.0,141.4,14.14,155.54,Y,3096664,,Gasket cover,,
PO100078,paid,HASTINGS DEERING,,26/03/2024,28/03/2024,2884641 - Belt-8K,Parts,132.01,1.0,132.01,13.201,145.21,Y,2884641,,Belt-8K,,
PO100080,billed,Corbets Parts & Industrial,,27/03/2024,,P551110 - Fuel Filter Water Sep Spin On,Service Parts & Kits,49.10909090909091,1.0,49.109090909090909091,4.9109090909090909091,54.02,Y,P551110,,Fuel Filter Water Sep Spin On,,
PO100081,paid,BSC MOTION TECHNOLOGY,,27/03/2024,,00462 - 10A0900GAT Gates Auto V-Belt,V Belts,9.09,2.0,18.18,1.818,20.0,Y,00462,gates,10A0900GAT Gates Auto V-Belt,,
PO100082,paid,HASTINGS DEERING,,28/03/2024,,2775064 - O-Ring,Parts,33.03,1.0,33.03,3.303,36.33,Y,2775064,,O-Ring,,
PO100083,paid,MICHELIN AUSTRALIA PTY LTD,,28/03/2024,,633952 - 245/60R18 105V Primacy SUV Michelin,Car Tyres,240.9,2.0,481.8,48.18,529.98,Y,633952,michelin,245/60R18 105V Primacy SUV Michelin,,
PO100084,paid,AUSTRALIAN TYRE TRADERS,,28/03/2024,,HA31580R225106 - Haulmax 315/80R22.5 TL 167/164R ATT106,Truck Tyres,586.0,40.0,23440.0,2344.0,25784.0,Y,HA31580R225106,Haulmax,Haulmax 315/80R22.5 TL 167/164R ATT106,,
PO100085,paid,TECHKING AUSTRALIA,,28/03/2024,,HT-103699 - 11R22.5 AM01 18PR TL 148/145M,Truck Tyres,219.0,50.0,10950.0,1095.0,12045.0,Y,HT-103699,,11R22.5 AM01 18PR TL 148/145M,,
PO100085,paid,TECHKING AUSTRALIA,,28/03/2024,,HT-7973 - 385/65R22.5 MOBY R261 24PR TL 164 K,Truck Tyres,500.0,10.0,5000.0,500.0,5500.0,Y,HT-7973,MOBY,385/65R22.5 MOBY R261 24PR TL 164 K,,
PO100086,paid,TYRES 4U,,02/04/2024,,100EV1744Q - 385/65R22.5 20PLY GSR259 164K/160L STEER GITI,Truck Tyres,675.9,2.0,1351.8,135.18,1486.98,Y,100EV1744Q,GITI,385/65R22.5 20PLY GSR259 164K/160L STEER GITI,,
PO100087,paid,REPCO Chinchilla,,02/04/2024,,KSC4179 - Slave Cyl (w/o pushrod),Parts,34.75,1.0,34.75,3.475,38.23,Y,KSC4179,,Slave Cyl (w/o pushrod),,
PO100087,paid,REPCO Chinchilla,,02/04/2024,,MCFD003 - Clutch Master Cyl,Parts,44.25,1.0,44.25,4.425,48.68,Y,MCFD003,,Clutch Master Cyl,,
PO100088,paid,REPCO Chinchilla,,02/04/2024,,RH4 - GLOBE-H4 PLUS 30 60/55W P43T,Parts,10.0,10.0,100.0,10.0,110.0,Y,RH4,,GLOBE-H4 PLUS 30 60/55W P43T,,
PO100088,paid,REPCO Chinchilla,,02/04/2024,,RHB3BL-2 - Globe HB3 12v 60w p20D BL,Parts,12.0,0.0,0.0,0.0,0.0,Y,RHB3BL-2,,Globe HB3 12v 60w p20D BL,,
PO100088,paid,REPCO Chinchilla,,02/04/2024,,RH11BL-2 - Globe H11 12v-55w PGJ19-2 BL,Parts,10.0,0.0,0.0,0.0,0.0,Y,RH11BL-2,,Globe H11 12v-55w PGJ19-2 BL,,
PO100090,paid,Power Crank,,02/04/2024,,EFBEXSN200RSMF - Extreme Series Enhanced Flooded Stop Start Battery,Batteries,337.77,2.0,675.54,67.554,743.09,Y,EFBEXSN200RSMF,,Extreme Series Enhanced Flooded Stop Start Battery,,
PO100090,paid,Power Crank,,02/04/2024,,EXSN120RSMF - EXSN120 Truck 1250cca SMF,Batteries,211.39,2.0,422.78,42.278,465.06,Y,EXSN120RSMF,powercrank,EXSN120 Truck 1250cca SMF,,
PO100090,paid,Power Crank,,02/04/2024,,NPC-YTX14-BS - Power AGM YTX14-BS Motor Cycle Battery,Batteries,47.63,2.0,95.26,9.526,104.79,Y,NPC-YTX14-BS,powercrank,Power AGM YTX14-BS Motor Cycle Battery,,
PO100090,paid,Power Crank,,02/04/2024,,NPC-YB14A-A2 - Power AGM YB14A-A2 Motor Cycle Battery,Batteries,53.37,2.0,106.74,10.674,117.41,Y,NPC-YB14A-A2,power crank,Power AGM YB14A-A2 Motor Cycle Battery,,
PO100090,paid,Power Crank,,02/04/2024,,DIN66HSMF - European series starting battery,Batteries,123.86,4.0,495.44,49.544,544.98,Y,DIN66HSMF,Power crank,European series starting battery,,
Amcor,paid,TYRES 4U,,02/04/2024,,35881 - 11R22.5 RR99 148/145 ALL POSITION CRC  DOUBLE COIN,Truck Tyres,285.0,20.0,5700.0,570.0,6270.0,Y,35881,DOUBLE COIN,11R22.5 RR99 148/145 ALL POSITION CRC  DOUBLE COIN,,55044
Amcor,paid,TYRES 4U,,02/04/2024,,35830 - 11R22.5 16PR DOUBLE COIN RLB1 148/145M,Truck Tyres,365.0,0.0,0.0,0.0,0.0,Y,35830,DOUBLE COIN,11R22.5 16PR DOUBLE COIN RLB1 148/145M,,55044
Amcor,paid,TYRES 4U,,02/04/2024,,35314 - 295/80R22.5 RR680 STEER,Truck Tyres,446.25,0.0,0.0,0.0,0.0,Y,35314,DOUBLE COIN,Double Coin 295/80R22.5 RR680 152/149M,,55044
PO100092,paid,REPCO Chinchilla,,03/04/2024,,ATFLV020 - ATF LV 20 LTR,Oils & Grease,9.3,20.0,186.00000000000002,18.600000000000002,204.6,Y,ATFLV020,,ATF LV 20 LTR,,
PO100088/1,paid,REPCO Chinchilla,,02/04/2024,,RHB3BL-2 - Globe HB3 12v 60w p20D BL,Parts,12.0,6.0,72.0,7.2,79.2,Y,RHB3BL-2,,Globe HB3 12v 60w p20D BL,,
PO100088/1,paid,REPCO Chinchilla,,02/04/2024,,RH11BL-2 - Globe H11 12v-55w PGJ19-2 BL,Parts,10.0,6.0,60.0,6.0,66.0,Y,RH11BL-2,,Globe H11 12v-55w PGJ19-2 BL,,
PO100093,paid,SCOOTER CITY,,03/04/2024,,24836 - Esteen tyre front,ATV / Mower Tyres,49.99999999999999,2.0,100.0,10.0,110.0,Y,24836,,Esteen tyre front,,
PO100093,paid,SCOOTER CITY,,03/04/2024,,179NR - Esteen tyre rear,ATV / Mower Tyres,49.99999999999999,2.0,100.0,10.0,110.0,Y,179NR,,Esteen tyre rear,,
PO100093,paid,SCOOTER CITY,,03/04/2024,,3004 - 3.00x4 tr87,Tubes,14.999999999999998,4.0,60.0,6.0,66.0,Y,3004,,3.00x4 tr87,,
PO100094,paid,REPCO Chinchilla,,03/04/2024,,RSK40C - FILTERS 4WD KIT - PRADO,LV Filters and Kits,105.0,1.0,105.0,10.5,115.5,Y,RSK40C,,FILTERS 4WD KIT - PRADO,,
PO100096,paid,DYNAMIC WHEELS,,03/04/2024,,1577P51143B - Dynamic 15x7 7p 5x114.3 CB84 Black 1120kg,Rims,57.0,1.0,57.0,5.7,62.7,Y,1577P51143B,,Dynamic 15x7 7p 5x114.3 CB84 Black 1120kg,,
Amcor/1,paid,TYRES 4U,,02/04/2024,,35830 - 11R22.5 16PR DOUBLE COIN RLB1 148/145M,Truck Tyres,375.0,1.0,375.0,37.5,412.5,Y,35830,DOUBLE COIN,11R22.5 16PR DOUBLE COIN RLB1 148/145M,,55044
Amcor/1,paid,TYRES 4U,,02/04/2024,,35314 - 295/80R22.5 RR680 STEER,Truck Tyres,446.25,0.0,0.0,0.0,0.0,Y,35314,DOUBLE COIN,Double Coin 295/80R22.5 RR680 152/149M,,55044
Amcor/2,paid,TYRES 4U,,02/04/2024,,35314 - 295/80R22.5 RR680 STEER,Truck Tyres,446.25,2.0,892.5,89.25,981.75,Y,35314,DOUBLE COIN,Double Coin 295/80R22.5 RR680 152/149M,,55044
PO100097,paid,TOP TYRES AUSTRAILIA PTY LTD,,04/04/2024,,L2057015C - 205/70R15C 106S TL Green-Max Van Linglong,Car Tyres,75.0,4.0,300.0,30.0,330.0,Y,L2057015C,linglong,205/70R15C 106S TL Green-Max Van Linglong,,
PO100098,paid,TYRES 4U,,08/04/2024,,3220010809 - FDynamo 225/55R16 99W XL Street-h MU02,Car Tyres,75.5,4.0,302.0,30.2,332.2,Y,3220010809,dynamo,FDynamo 225/55R16 99W XL Street-h MU02,,
PO100099,paid,Nutrien,,08/04/2024,,SSAP RHS GALV 25x25x2.0.. 6.5 - Box steel 25x25,Consumables,31.9,1.0,31.9,3.19,35.09,Y,SSAP RHS GALV 25x25x2.0.. 6.5,,Box steel 25x25,,
PO100100,paid,BLACK TOYOTA,,08/04/2024,,8434019026 - Switch Assy Stop,Parts,54.98,1.0,54.98,5.498,60.48,Y,8434019026,,Switch Assy Stop,,
PO100101,paid,REPCO Chinchilla,,08/04/2024,,DB1473GCT - PAD SET-DISC BRAKE,Parts,54.0,1.0,54.0,5.4,59.4,Y,DB1473GCT,,PAD SET-DISC BRAKE,,
PO100101,paid,REPCO Chinchilla,,08/04/2024,,DB1675GCT - Pad Set-Disc Brake,Parts,69.0,1.0,69.0,6.9,75.9,Y,DB1675GCT,,Pad Set-Disc Brake,,
PO100102,paid,Bridgestone Australia,,08/04/2024,,11000919 - 265/65R17LT 116S D697 OWT B/STONE,4WD Tyres,259.61,12.0,3115.32,311.532,3426.85,Y,11000919,BRIDGESTONE,265/65R17LT 116S D697 OWT B/STONE,266020544069,
PO100103,paid,BLACK TOYOTA,,08/04/2024,,64612492 - Lovells Shock Absorber,Parts,198.0,2.0,396.0,39.6,435.6,Y,64612492,lovells,Lovells Shock Absorber,,
PO100103,paid,BLACK TOYOTA,,08/04/2024,,FREIGHT - Freight,,33.0,1.0,33.0,3.3,36.3,Y,FREIGHT,,Freight,,
PO100040/1,paid,REPCO Chinchilla,,13/03/2024,,94210 - LED TAILLIGHT COMB,Lighting,128.0,0.0,0.0,0.0,0.0,Y,94210,,LED TAILLIGHT COMB,,
PO100040/1,paid,REPCO Chinchilla,,13/03/2024,,280ARWM - LED Trailer Lamp-280S-Combo,Parts,104.0,2.0,208.0,20.8,228.8,Y,280ARWM,,LED Trailer Lamp-280S-Combo,,
PO100040/2,paid,REPCO Chinchilla,,13/03/2024,,94210 - LED TAILLIGHT COMB,Lighting,128.0,2.0,256.0,25.6,281.6,Y,94210,,LED TAILLIGHT COMB,,
PO100104,paid,AUSTRALIAN TYRE TRADERS,,09/04/2024,,HA11R225312M - Haulmax 11R22.5 16PR TL ATT312 PREM DR,Truck Tyres,380.0,8.0,3040.0,304.0,3344.0,Y,HA11R225312M,haulmax,Haulmax 11R22.5 16PR TL ATT312 PREM DR,,
PO100105,paid,REPCO Chinchilla,,09/04/2024,,ACX1315-25 - Cable Tie Nylon 2.5mmx100mm,Consumables,1.3,1.0,1.3,0.13,1.43,Y,ACX1315-25,,Cable Tie Nylon 2.5mmx100mm,,
PO100105,paid,REPCO Chinchilla,,09/04/2024,,ACX1321 - Cable Tie Nylon 7.6mmx370mm,Consumables,24.0,0.0,0.0,0.0,0.0,Y,ACX1321,,Cable Tie Nylon 7.6mmx370mm,,
PO100105,paid,REPCO Chinchilla,,09/04/2024,,ACX1320 - Cable Tie Nylon 4.8x370mm,Consumables,15.0,0.0,0.0,0.0,0.0,Y,ACX1320,,Cable Tie Nylon 4.8x370mm,,
PO100106,paid,TOOWOOMBA TRUCK SPARES,,09/04/2024,,T0382.0404 - Bulk Head Fitting 1/4 Male,Parts,24.25,6.0,145.5,14.55,160.05,Y,T0382.0404,,Bulk Head Fitting 1/4 Male,,
PO100107,paid,REPCO Chinchilla,,09/04/2024,,94202 - LAMP-MULTI VOLT LEDN STP/TL FLASH,Electrical,103.0,2.0,206.0,20.6,226.6,Y,94202,,LAMP-MULTI VOLT LEDN STP/TL FLASH,,
PO100108,paid,Western Truck Group,,09/04/2024,,84139939 - Indicator Lamp,Parts,176.28,1.0,176.28,17.628,193.91,Y,84139939,volvo,Indicator Lamp,,
PO100109,paid,TOOWOOMBA TRUCK SPARES,,09/04/2024,,FF5018 - Filter fuel P550440,Parts,9.31,1.0,9.31,0.931,10.24,Y,FF5018,,Filter fuel P550440,,
PO100109,paid,TOOWOOMBA TRUCK SPARES,,09/04/2024,,FS1280 - Filter Fuel,Parts,21.61,1.0,21.61,2.161,23.77,Y,FS1280,,Filter Fuel,,
PO100109,paid,TOOWOOMBA TRUCK SPARES,,09/04/2024,,PA2419 - Inner Filter,Parts,50.59,1.0,50.59,5.059,55.65,Y,PA2419,,Inner Filter,,
PO100109,paid,TOOWOOMBA TRUCK SPARES,,09/04/2024,,BT339 - Oil Filter,Parts,23.25,1.0,23.25,2.325,25.58,Y,BT339,,Oil Filter,,
PO100110,paid,REPCO Chinchilla,,09/04/2024,,81144BL - ACC/Dual USB Twin Socket F/Mount,Parts,34.5,1.0,34.5,3.45,37.95,Y,81144BL,,ACC/Dual USB Twin Socket F/Mount,,
PO100111,paid,Porter Equipment Australia Pty Ltd,,09/04/2024,,ANM4612044 - Filter Element Cab Heater,Parts,17.4,2.0,34.8,3.48,38.28,Y,ANM4612044,,Filter Element Cab Heater,,
PO100111,paid,Porter Equipment Australia Pty Ltd,,09/04/2024,,AMN4613780 - Filter Element A/C Cab Vent Upper,Parts,16.9,1.0,16.9,1.69,18.59,Y,AMN4613780,,Filter Element A/C Cab Vent Upper,,
PO100112,paid,TOOWOOMBA TRUCK SPARES,,10/04/2024,,3103KGM3 - Weight Guage 30T 2 Port,Parts,459.0,1.0,459.0,45.9,504.9,Y,3103KGM3,,Weight Guage 30T 2 Port,,
PO100112,paid,TOOWOOMBA TRUCK SPARES,,10/04/2024,,CA93.35 - Coupling 1/2F,Parts,28.55,2.0,57.1,5.71,62.81,Y,CA93.35,,Coupling 1/2F,,
PO100112,paid,TOOWOOMBA TRUCK SPARES,,10/04/2024,,CA93.23 - Adaptor 1/2F,Parts,5.48,2.0,10.96,1.096,12.06,Y,CA93.23,,Adaptor 1/2F,,
PO100113,paid,TOP TYRES AUSTRAILIA PTY LTD,,10/04/2024,,B2352530 - 23.5R25 TL E3/L3 SR-30 Earth Max BKT,Ag Tyres,3058.0,1.0,3058.0,305.8,3363.8,Y,B2352530,bkt,23.5R25 TL E3/L3 SR-30 Earth Max BKT,,
PO100116,paid,HASTINGS DEERING,,10/04/2024,,2567902 - PRIMARY ELEMENT,Service Parts & Kits,67.14,1.0,67.14,6.714,73.85,Y,2567902,CAT,PRIMARY ELEMENT,,
PO100117,paid,REPCO Chinchilla,,10/04/2024,,X902719 - Filter Kit 4Wd,LV Filters and Kits,94.0,1.0,94.0,9.4,103.4,Y,X902719,Dondalson,Filter Kit 4Wd,,
PO100118,paid,TOOWOOMBA TRUCK SPARES,,11/04/2024,,"KH320002/S - Khitch Landing Legs 19""25T Hi/Lo",Parts,530.91,1.0,530.91,53.091,584.0,Y,KH320002/S,khitch,"Khitch Landing Legs 19""25T Hi/Lo",,
PO100119,paid,Power Crank,,11/04/2024,,EFBEXSN150RSMF - Extreme Series Enhanced Flooded Stop Start Battery,Batteries,330.45,4.0,1321.8,132.18,1453.98,Y,EFBEXSN150RSMF,power crank,Extreme Series Enhanced Flooded Stop Start Battery,,
PO100120,paid,Power Crank,,11/04/2024,,EXSN120RSMF - EXSN120 Truck 1250cca SMF,Batteries,211.39,2.0,422.78,42.278,465.06,Y,EXSN120RSMF,powercrank,EXSN120 Truck 1250cca SMF,,
PO100121,paid,REPCO Chinchilla,,12/04/2024,,TFL244D - Fuel Cap Locking,Parts,31.09,1.0,31.09,3.109,34.2,Y,TFL244D,,Fuel Cap Locking,,
PO100123,paid,REPCO Chinchilla,,12/04/2024,,FREIGHT - Freight,,18.18,1.0,18.18,1.818,20.0,Y,FREIGHT,,Freight,,
PO100123,paid,REPCO Chinchilla,,12/04/2024,,68252518AA - Engine Mount Jeep,Parts,410.91,2.0,821.82,82.182,904.0,Y,68252518AA,,Engine Mount Jeep,,
PO100124,paid,REPCO Chinchilla,,12/04/2024,,Z443 - FILTER-OIL SPIN ON,Parts,20.5,1.0,20.5,2.05,22.55,Y,Z443,,FILTER-OIL SPIN ON,,
PO100125,paid,Power Crank,,15/04/2024,,N70ZZMSMF - N70ZZ Dual purpose marine series battery,Batteries,159.1,6.0,954.6,95.46,1050.06,Y,N70ZZMSMF,Power crank,N70ZZ Dual purpose marine series battery,,
PO100125,paid,Power Crank,,15/04/2024,,EXSNX120-7SMF - 1000 CCA Extreme Series Starting Battery,Batteries,154.55,10.0,1545.5,154.55,1700.05,Y,EXSNX120-7SMF,power crank,1000 CCA Extreme Series Starting Battery,,
PO100126,paid,Savcom,,15/04/2024,,HI527160020 - HiTec Hydraulic 68,Oils & Grease,4.7385,60.0,284.31,28.431,312.74,Y,HI527160020,hytec,HiTec Hydraulic 68,,
PO100126,paid,Savcom,,15/04/2024,,HI121330200 - 5w30 Synplus Hi-Tech Engine Oil,Mechanical,7.1094,200.0,1421.88,142.188,1564.07,Y,HI121330200,Hi Tech,5w30 Synplus Hi-Tech Engine Oil,,
PO100126,paid,Savcom,,15/04/2024,,TAUS400CS - WC Copper Spray Anit-Seize,Consumables,20.65,2.0,41.3,4.13,45.43,Y,TAUS400CS,,WC Copper Spray Anit-Seize,,
PO100126,paid,Savcom,,15/04/2024,,HT418 - Oil filter,Service Parts & Kits,6.06,5.0,30.3,3.03,33.33,Y,HT418,Hi-TEC,Oil filter,,
PO100126,paid,Savcom,,15/04/2024,,MWB16 - Metis TruFit Wiper Blade 16in,Parts,11.15,2.0,22.3,2.23,24.53,Y,MWB16,,Metis TruFit Wiper Blade 16in,,
PO100126,paid,Savcom,,15/04/2024,,MWB22 - Metis TruFit Wiper Blade 22in,Parts,11.15,3.0,33.45,3.345,36.8,Y,MWB22,,Metis TruFit Wiper Blade 22in,,
PO100126,paid,Savcom,,15/04/2024,,MWC02 - Metis TruFit Adaptar 02,Parts,4.8,1.0,4.8,0.48,5.28,Y,MWC02,,Metis TruFit Adaptar 02,,
PO100126,paid,Savcom,,15/04/2024,,MHC10-16 - Metis Hose Clamp 10-16,Parts,0.902,25.0,22.55,2.255,24.81,Y,MHC10-16,,Metis Hose Clamp 10-16,,
PO100126,paid,Savcom,,15/04/2024,,MHC12-22 - Metis Hose Clamp 12-22,Parts,0.918,25.0,22.95,2.295,25.25,Y,MHC12-22,,Metis Hose Clamp 12-22,,
PO100127,paid,TOP TYRES AUSTRAILIA PTY LTD,,15/04/2024,,B2352530 - 23.5R25 TL E3/L3 SR-30 Earth Max BKT,Ag Tyres,3058.0,1.0,3058.0,305.8,3363.8,Y,B2352530,bkt,23.5R25 TL E3/L3 SR-30 Earth Max BKT,,
PO100128,paid,Power Crank,,15/04/2024,,NS70LSMF - 4x4/Awd Series starting battery,Batteries,114.25,4.0,457.0,45.7,502.7,Y,NS70LSMF,Power crank,4x4/Awd Series starting battery,,
PO100129,paid,REPCO Chinchilla,,16/04/2024,,DT6-TOY120J - Spring - Leaf,Parts,498.0,1.0,498.0,49.8,547.8,Y,DT6-TOY120J,drivetek,Spring - Leaf,,
PO100130,paid,REPCO Chinchilla,,17/04/2024,,NEK32 - Essential Service Kit-Leaf Spring,Parts,103.0,1.0,103.0,10.3,113.3,Y,NEK32,,Essential Service Kit-Leaf Spring,,
PO100131,paid,TYREMAX,,17/04/2024,,1765780 - LT265/65R17 120/117S 10pr Wrangler Duratrac RT Goodyear,4WD Tyres,340.0,2.0,680.0,68.0,748.0,Y,1765780,goodyear,LT265/65R17 120/117S 10pr Wrangler Duratrac RT Goodyear,,
